"ISO","ID","HORI","BTOP","BBOT","SAMPLENO","PHH2O","PHKCL","PHCACL2","CACO3","CASO4","ORGC","ORGN","C/N","CA","MG","NA","K","SUM","EXACID","EXAL","CECSOIL","CECCLAY","CECORG","ECEC","BS","ALS","ESP","EC","CHEMREM","EDITDATE","VERIFIED"
"GE",2,4,49,74,"820004",4,3.59999990463257,,,,0.550000011920929,,,0,0.200000002980232,0,0.200000002980232,0.400000005960464,,,16.2999992370605,28,1.89999997615814,0.400000005960464,2,,,0.119999997317791,"Part.size after deferr. available","16.09.1992",""
"GE",2,5,74,99,"820005",4,3.59999990463257,,,,0.639999985694885,,,0,0.200000002980232,0,0.200000002980232,0.400000005960464,,,23.5,33,2.20000004768372,0.400000005960464,2,,,0.119999997317791,"Spec. surf. and part.size after deferr. available.","16.09.1992",""
"GE",2,6,103,132,"820006",3.59999990463257,3.59999990463257,,,,1.14999997615814,,,1.60000002384186,0.100000001490116,0,0.300000011920929,2,,,12.1999998092651,24,4,2,16,,,0.0700000002980232,"Spec. surf. available.","16.09.1992",""
"GE",2,7,132,170,"820007",3.90000009536743,3.79999995231628,,,,0.330000013113022,,,1,0.100000001490116,0,0.100000001490116,1.20000004768372,,,10.6999998092651,27,1.20000004768372,1.20000004768372,11,,,0.159999996423721,"","16.09.1992",""
"GE",2,8,170,195,"820008",3.90000009536743,3.70000004768372,,,,0.409999996423721,,,1,0.200000002980232,0,0.100000001490116,1.29999995231628,,,10.5,28,1.39999997615814,1.29999995231628,12,,,0.280000001192093,"","16.09.1992",""
"RW",1,1,3,14,"830059",6.19999980926514,5.19999980926514,,,,9.85999965667725,,,25.7999992370605,7.30000019073486,0.699999988079071,0.5,34.2999992370605,,0,80.1999969482422,334,34.5,34.2999992370605,43,0,,,"Particle size after using ""Wada/Jeffries oxalate treatment""","08.01.1997","OSP"
"RW",1,2,14,43,"830060",6.40000009536743,5.40000009536743,,,,8.85999965667725,,,31.3999996185303,7.19999980926514,0.699999988079071,0.400000005960464,39.7000007629395,,0,71.3000030517578,275,31,39.7000007629395,56,0,,,"Particle size after using ""Wada/Jeffries oxalate treatment""","08.01.1997","OSP"
"RW",1,3,43,63,"830061",6.69999980926514,5.59999990463257,,,,5.3600001335144,,,29.2999992370605,7.90000009536743,0.699999988079071,0.200000002980232,38.0999984741211,,0,63.7999992370605,404,18.7999992370605,38.0999984741211,60,0,,,"Particle size after using ""Wada/Jeffries oxalate treatment""","08.01.1997","OSP"
"RW",1,4,63,93,"830062",6.80000019073486,5.90000009536743,,,,6.3899998664856,,,27,8.5,0.5,0.100000001490116,36.0999984741211,,0,80.6999969482422,602,22.3999996185303,36.0999984741211,45,0,,,"Particle size after using ""Wada/Jeffries oxalate treatment""","08.01.1997","OSP"
"RW",1,5,93,105,"830063",7,5.90000009536743,,,,3.03999996185303,,,19.2999992370605,7.69999980926514,1.10000002384186,0.400000005960464,28.5,,0,73.8000030517578,,10.6000003814697,28.5,39,0,,,"Particle size after using ""Wada/Jeffries oxalate treatment""","08.01.1997","OSP"
